team_rk,team,opponent_rk,opponent,result,poss,ot,pre_wp,location,w,l,w_conference,l_conference,conference_game,postseason,year,day_date,game_date,w_proj,l_proj,w_conference_proj,l_conference_proj,date,game_id,tiers_of_joy
NA,Virginia Tech,35,Miami FL,"W, 79-78",68,NA,0.53,Home,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 21,20230221,17,11,7,10,2023-02-21,5045,B
NA,Virginia Tech,36,Duke,"L, 73-68",66,NA,0.31,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,17,12,7,11,2023-02-25,5301,A
NA,Virginia Tech,296,Louisville,"W, 79-67",67,NA,0.87,Away,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 28,20230228,18,12,8,11,2023-02-28,5391,NA
NA,Virginia Tech,189,Florida St.,"W, 82-70",69,NA,0.88,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Mar 4,20230304,19,12,9,11,2023-03-04,5481,NA
51,Cincinnati,NA,Chaminade,"W, 98-55",75,0,NA,Home,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,24,NA
51,Cincinnati,195,Cleveland St.,"W, 69-58",62,0,NA,Home,2,0,NA,NA,FALSE,Regular,2023,Thu Nov 10,20221110,2,0,0,0,2022-11-10,259,NA
52,Cincinnati,175,Eastern Kentucky,"W, 87-69",76,0,NA,Home,3,0,NA,NA,FALSE,Regular,2023,Sun Nov 13,20221113,3,0,0,0,2022-11-13,431,NA
52,Cincinnati,208,Northern Kentucky,"L, 64-51",63,0,NA,Away,3,1,NA,NA,FALSE,Regular,2023,Wed Nov 16,20221116,3,1,0,0,2022-11-16,626,NA
63,Cincinnati,13,Arizona,"L, 101-93",77,0,NA,Neutral,3,2,NA,NA,FALSE,Regular,2023,Mon Nov 21,20221121,3,2,0,0,2022-11-21,886,A
67,Cincinnati,51,Ohio St.,"L, 81-53",60,0,NA,Neutral,3,3,NA,NA,FALSE,Regular,2023,Tue Nov 22,20221122,3,3,0,0,2022-11-22,5721,B
81,Cincinnati,296,Louisville,"W, 81-62",69,0,NA,Neutral,4,3,NA,NA,FALSE,Regular,2023,Wed Nov 23,20221123,4,3,0,0,2022-11-23,5733,NA
74,Cincinnati,325,NJIT,"W, 86-60",67,0,NA,Home,5,3,NA,NA,FALSE,Regular,2023,Wed Nov 30,20221130,5,3,0,0,2022-11-30,1242,NA
74,Cincinnati,177,Bryant,"W, 97-71",89,0,NA,Home,6,3,NA,NA,FALSE,Regular,2023,Sun Dec 4,20221204,6,3,0,0,2022-12-04,1472,NA
71,Cincinnati,25,Xavier,"L, 80-77",76,0,NA,Home,6,4,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,6,4,0,0,2022-12-10,1688,B
75,Cincinnati,300,Miami OH,"W, 103-76",68,0,NA,Home,7,4,NA,NA,FALSE,Regular,2023,Wed Dec 14,20221214,7,4,0,0,2022-12-14,1869,NA
72,Cincinnati,223,La Salle,"W, 78-60",79,0,NA,Home,8,4,NA,NA,FALSE,Regular,2023,Sat Dec 17,20221217,8,4,0,0,2022-12-17,1967,NA
74,Cincinnati,204,Detroit Mercy,"W, 72-54",67,0,NA,Home,9,4,NA,NA,FALSE,Regular,2023,Wed Dec 21,20221221,9,4,0,0,2022-12-21,2180,NA
70,Cincinnati,84,Tulane,"W, 88-77",79,0,NA,Home,10,4,1,0,TRUE,Regular,2023,Thu Dec 29,20221229,10,4,1,0,2022-12-29,2390,NA
67,Cincinnati,108,Temple,"L, 70-61",65,0,NA,Away,10,5,1,1,TRUE,Regular,2023,Sun Jan 1,20230101,10,5,1,1,2023-01-01,2584,B
76,Cincinnati,122,Wichita St.,"W, 70-61",67,0,NA,Away,11,5,2,1,TRUE,Regular,2023,Thu Jan 5,20230105,11,5,2,1,2023-01-05,2741,B
72,Cincinnati,1,Houston,"L, 72-59",66,0,NA,Home,11,6,2,2,TRUE,Regular,2023,Sun Jan 8,20230108,11,6,2,2,2023-01-08,2946,A
74,Cincinnati,213,East Carolina,"W, 83-55",68,0,NA,Home,12,6,3,2,TRUE,Regular,2023,Wed Jan 11,20230111,12,6,3,2,2023-01-11,3032,NA
72,Cincinnati,188,SMU,"W, 54-52",67,0,NA,Away,13,6,4,2,TRUE,Regular,2023,Sat Jan 14,20230114,13,6,4,2,2023-01-14,3183,NA
72,Cincinnati,147,South Florida,"W, 85-69",69,0,NA,Away,14,6,5,2,TRUE,Regular,2023,Wed Jan 18,20230118,14,6,5,2,2023-01-18,3369,NA
68,Cincinnati,37,Memphis,"L, 75-68",70,0,NA,Home,14,7,5,3,TRUE,Regular,2023,Sun Jan 22,20230122,14,7,5,3,2023-01-22,3633,B
68,Cincinnati,1,Houston,"L, 75-69",63,0,NA,Away,14,8,5,4,TRUE,Regular,2023,Sat Jan 28,20230128,14,8,5,4,2023-01-28,3851,A
63,Cincinnati,284,Tulsa,"W, 81-55",68,0,NA,Home,15,8,6,4,TRUE,Regular,2023,Wed Feb 1,20230201,15,8,6,4,2023-02-01,4036,NA
60,Cincinnati,57,UCF,"W, 73-64",73,0,NA,Home,16,8,7,4,TRUE,Regular,2023,Sat Feb 4,20230204,16,8,7,4,2023-02-04,4161,B
60,Cincinnati,84,Tulane,"L, 101-94",87,1,NA,Away,16,9,7,5,TRUE,Regular,2023,Tue Feb 7,20230207,16,9,7,5,2023-02-07,4345,A
61,Cincinnati,147,South Florida,"W, 84-65",70,0,NA,Home,17,9,8,5,TRUE,Regular,2023,Sat Feb 11,20230211,17,9,8,5,2023-02-11,4577,NA
NA,Cincinnati,213,East Carolina,"W, 75-67",68,NA,0.75,Away,NA,NA,NA,NA,TRUE,Regular,2023,Wed Feb 15,20230215,18,9,9,5,2023-02-15,4717,NA
NA,Cincinnati,57,UCF,"L, 70-66",66,NA,0.37,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sun Feb 19,20230219,18,10,9,6,2023-02-19,4992,A
NA,Cincinnati,108,Temple,"W, 74-66",68,NA,0.77,Home,NA,NA,NA,NA,TRUE,Regular,2023,Wed Feb 22,20230222,19,10,10,6,2023-02-22,5065,NA
NA,Cincinnati,37,Memphis,"L, 79-74",72,NA,0.31,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sun Feb 26,20230226,19,11,10,7,2023-02-26,5339,A
NA,Cincinnati,188,SMU,"W, 78-65",70,NA,0.88,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sun Mar 5,20230305,20,11,11,7,2023-03-05,5548,NA
28,Oklahoma,71,Sam Houston St.,"L, 52-51",69,0,NA,Home,0,1,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,0,1,0,0,2022-11-07,97,NA
35,Oklahoma,317,Arkansas Pine Bluff,"W, 66-58",68,0,NA,Home,1,1,NA,NA,FALSE,Regular,2023,Fri Nov 11,20221111,1,1,0,0,2022-11-11,332,NA
46,Oklahoma,150,UNC Wilmington,"W, 74-53",61,0,NA,Home,2,1,NA,NA,FALSE,Regular,2023,Tue Nov 15,20221115,2,1,0,0,2022-11-15,564,NA
41,Oklahoma,137,South Alabama,"W, 64-60",65,0,NA,Home,3,1,NA,NA,FALSE,Regular,2023,Fri Nov 18,20221118,3,1,0,0,2022-11-18,717,NA
47,Oklahoma,102,Nebraska,"W, 69-56",60,0,NA,Neutral,4,1,NA,NA,FALSE,Regular,2023,Thu Nov 24,20221124,4,1,0,0,2022-11-24,1000,NA
39,Oklahoma,56,Seton Hall,"W, 77-64",66,0,NA,Neutral,5,1,NA,NA,FALSE,Regular,2023,Fri Nov 25,20221125,5,1,0,0,2022-11-25,5764,B
30,Oklahoma,114,Mississippi,"W, 59-55",58,0,NA,Neutral,6,1,NA,NA,FALSE,Regular,2023,Sun Nov 27,20221127,6,1,0,0,2022-11-27,5777,NA
30,Oklahoma,68,Villanova,"L, 70-66",57,0,NA,Away,6,2,NA,NA,FALSE,Regular,2023,Sat Dec 3,20221203,6,2,0,0,2022-12-03,1373,A
32,Oklahoma,256,UMKC,"W, 75-53",65,0,NA,Home,7,2,NA,NA,FALSE,Regular,2023,Tue Dec 6,20221206,7,2,0,0,2022-12-06,1552,NA
33,Oklahoma,23,Arkansas,"L, 88-78",69,0,NA,Neutral,7,3,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,7,3,0,0,2022-12-10,1666,A
34,Oklahoma,329,Central Arkansas,"W, 87-66",69,0,NA,Home,8,3,NA,NA,FALSE,Regular,2023,Sat Dec 17,20221217,8,3,0,0,2022-12-17,1938,NA
38,Oklahoma,49,Florida,"W, 62-53",68,0,NA,Neutral,9,3,NA,NA,FALSE,Regular,2023,Tue Dec 20,20221220,9,3,0,0,2022-12-20,2143,A
33,Oklahoma,8,Texas,"L, 70-69",65,0,NA,Home,9,4,0,1,TRUE,Regular,2023,Sat Dec 31,20221231,9,4,0,1,2022-12-31,2561,A
30,Oklahoma,18,Iowa St.,"L, 63-60",59,0,NA,Home,9,5,0,2,TRUE,Regular,2023,Wed Jan 4,20230104,9,5,0,2,2023-01-04,2655,A
36,Oklahoma,66,Texas Tech,"W, 68-63",73,1,NA,Away,10,5,1,2,TRUE,Regular,2023,Sat Jan 7,20230107,10,5,1,2,2023-01-07,2866,A
31,Oklahoma,9,Kansas,"L, 79-75",72,0,NA,Away,10,6,1,3,TRUE,Regular,2023,Tue Jan 10,20230110,10,6,1,3,2023-01-10,2981,A
29,Oklahoma,20,West Virginia,"W, 77-76",64,0,NA,Home,11,6,2,3,TRUE,Regular,2023,Sat Jan 14,20230114,11,6,2,3,2023-01-14,3125,A
34,Oklahoma,27,Oklahoma St.,"L, 72-56",70,0,NA,Away,11,7,2,4,TRUE,Regular,2023,Wed Jan 18,20230118,11,7,2,4,2023-01-18,3386,A
40,Oklahoma,12,Baylor,"L, 62-60",61,0,NA,Home,11,8,2,5,TRUE,Regular,2023,Sat Jan 21,20230121,11,8,2,5,2023-01-21,3536,A
40,Oklahoma,24,TCU,"L, 79-52",69,0,NA,Away,11,9,2,6,TRUE,Regular,2023,Tue Jan 24,20230124,11,9,2,6,2023-01-24,3683,A
53,Oklahoma,2,Alabama,"W, 93-69",74,0,NA,Home,12,9,NA,NA,FALSE,Regular,2023,Sat Jan 28,20230128,12,9,2,6,2023-01-28,3845,A
38,Oklahoma,27,Oklahoma St.,"L, 71-61",69,0,NA,Home,12,10,2,7,TRUE,Regular,2023,Wed Feb 1,20230201,12,10,2,7,2023-02-01,4062,B
44,Oklahoma,20,West Virginia,"L, 93-61",74,0,NA,Away,12,11,2,8,TRUE,Regular,2023,Sat Feb 4,20230204,12,11,2,8,2023-02-04,4252,A
55,Oklahoma,12,Baylor,"L, 82-72",69,0,NA,Away,12,12,2,9,TRUE,Regular,2023,Wed Feb 8,20230208,12,12,2,9,2023-02-08,4411,A
54,Oklahoma,9,Kansas,"L, 78-55",75,0,NA,Home,12,13,2,10,TRUE,Regular,2023,Sat Feb 11,20230211,12,13,2,10,2023-02-11,4507,A
NA,Oklahoma,22,Kansas St.,"L, 71-69",68,NA,0.46,Home,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 14,20230214,12,14,2,11,2023-02-14,4700,A
NA,Oklahoma,8,Texas,"L, 77-67",67,NA,0.16,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,13,14,3,11,2023-02-18,4876,A
NA,Oklahoma,66,Texas Tech,"W, 70-67",66,NA,0.63,Home,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 21,20230221,13,15,3,12,2023-02-21,5050,B
NA,Oklahoma,18,Iowa St.,"L, 68-60",64,NA,0.24,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,13,16,3,13,2023-02-25,5207,A
NA,Oklahoma,22,Kansas St.,"L, 74-66",68,NA,0.24,Away,NA,NA,NA,NA,TRUE,Regular,2023,Wed Mar 1,20230301,14,16,4,13,2023-03-01,5413,A
NA,Oklahoma,24,TCU,"L, 71-70",68,NA,0.47,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Mar 4,20230304,14,17,4,14,2023-03-04,5494,B
71,Washington St.,215,Texas St.,"W, 83-61",65,0,NA,Home,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,77,NA
61,Washington St.,29,Boise St.,"L, 71-61",72,0,NA,Away,1,1,NA,NA,FALSE,Regular,2023,Sat Nov 12,20221112,1,1,0,0,2022-11-12,398,A
69,Washington St.,277,Prairie View A&M,"L, 70-59",66,0,NA,Away,1,2,NA,NA,FALSE,Regular,2023,Tue Nov 15,20221115,1,2,0,0,2022-11-15,547,NA
80,Washington St.,125,Eastern Washington,"W, 82-56",65,0,NA,Neutral,2,2,NA,NA,FALSE,Regular,2023,Mon Nov 21,20221121,2,2,0,0,2022-11-21,878,NA
73,Washington St.,204,Detroit Mercy,"W, 96-54",64,0,NA,Home,3,2,NA,NA,FALSE,Regular,2023,Fri Nov 25,20221125,3,2,0,0,2022-11-25,1030,NA
61,Washington St.,43,Oregon,"L, 74-60",66,0,NA,Away,3,3,0,1,TRUE,Regular,2023,Thu Dec 1,20221201,3,3,0,1,2022-12-01,1336,A
63,Washington St.,46,Utah,"L, 67-65",76,1,NA,Home,3,4,0,2,TRUE,Regular,2023,Sun Dec 4,20221204,3,4,0,2,2022-12-04,1495,B
66,Washington St.,208,Northern Kentucky,"W, 68-47",58,0,NA,Home,4,4,NA,NA,FALSE,Regular,2023,Wed Dec 7,20221207,4,4,0,2,2022-12-07,1617,NA
60,Washington St.,85,UNLV,"L, 74-70",65,0,NA,Semi-Away,4,5,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,4,5,0,2,2022-12-10,1708,B
63,Washington St.,12,Baylor,"L, 65-59",61,0,NA,Semi-Away,4,6,NA,NA,FALSE,Regular,2023,Sun Dec 18,20221218,4,6,0,2,2022-12-18,2064,A
63,Washington St.,218,George Washington,"W, 66-64",66,0,NA,Neutral,5,6,NA,NA,FALSE,Regular,2023,Thu Dec 22,20221222,5,6,0,2,2022-12-22,2273,NA
68,Washington St.,129,Hawaii,"L, 62-51",63,0,NA,Away,5,7,NA,NA,FALSE,Regular,2023,Fri Dec 23,20221223,5,7,0,2,2022-12-23,2252,B
76,Washington St.,42,Utah St.,"L, 82-73",69,0,NA,Neutral,5,8,NA,NA,FALSE,Regular,2023,Sun Dec 25,20221225,5,8,0,2,2022-12-25,5811,A
81,Washington St.,3,UCLA,"L, 67-66",64,0,NA,Home,5,9,0,3,TRUE,Regular,2023,Fri Dec 30,20221230,5,9,0,3,2022-12-30,2451,A
73,Washington St.,54,USC,"W, 81-71",65,0,NA,Home,6,9,1,3,TRUE,Regular,2023,Sun Jan 1,20230101,6,9,1,3,2023-01-01,2585,B
69,Washington St.,67,Arizona St.,"L, 77-71",67,0,NA,Away,6,10,1,4,TRUE,Regular,2023,Thu Jan 5,20230105,6,10,1,4,2023-01-05,2718,A
69,Washington St.,13,Arizona,"W, 74-61",65,0,NA,Away,7,10,2,4,TRUE,Regular,2023,Sat Jan 7,20230107,7,10,2,4,2023-01-07,2841,A
61,Washington St.,257,California,"W, 66-51",62,0,NA,Home,8,10,3,4,TRUE,Regular,2023,Wed Jan 11,20230111,8,10,3,4,2023-01-11,3043,NA
59,Washington St.,95,Stanford,"W, 60-59",53,0,NA,Home,9,10,4,4,TRUE,Regular,2023,Sat Jan 14,20230114,9,10,4,4,2023-01-14,3224,NA
64,Washington St.,46,Utah,"L, 77-63",62,0,NA,Away,9,11,4,5,TRUE,Regular,2023,Thu Jan 19,20230119,9,11,4,5,2023-01-19,3439,A
67,Washington St.,60,Colorado,"L, 58-55",65,0,NA,Away,9,12,4,6,TRUE,Regular,2023,Sun Jan 22,20230122,9,12,4,6,2023-01-22,3647,A
62,Washington St.,13,Arizona,"L, 63-58",72,0,NA,Home,9,13,4,7,TRUE,Regular,2023,Thu Jan 26,20230126,9,13,4,7,2023-01-26,3789,A
63,Washington St.,67,Arizona St.,"W, 75-58",70,0,NA,Home,10,13,5,7,TRUE,Regular,2023,Sat Jan 28,20230128,10,13,5,7,2023-01-28,3916,B
58,Washington St.,54,USC,"L, 80-70",67,0,NA,Away,10,14,5,8,TRUE,Regular,2023,Thu Feb 2,20230202,10,14,5,8,2023-02-02,4128,A
59,Washington St.,3,UCLA,"L, 76-52",65,0,NA,Away,10,15,5,9,TRUE,Regular,2023,Sat Feb 4,20230204,10,15,5,9,2023-02-04,4243,A
63,Washington St.,105,Washington,"W, 56-51",61,0,NA,Home,11,15,6,9,TRUE,Regular,2023,Sat Feb 11,20230211,11,15,6,9,2023-02-11,4607,NA
NA,Washington St.,202,Oregon St.,"W, 67-56",61,NA,0.85,Home,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 16,20230216,12,15,7,9,2023-02-16,4813,NA
NA,Washington St.,43,Oregon,"W, 68-67",64,NA,0.54,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sun Feb 19,20230219,12,16,7,10,2023-02-19,5012,B
NA,Washington St.,95,Stanford,"L, 68-67",63,NA,0.48,Away,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 23,20230223,13,16,8,10,2023-02-23,5164,B
NA,Washington St.,257,California,"W, 66-57",60,NA,0.77,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,14,16,9,10,2023-02-25,5257,NA
NA,Washington St.,105,Washington,"W, 68-67",66,NA,0.52,Away,NA,NA,NA,NA,TRUE,Regular,2023,Thu Mar 2,20230302,14,17,9,11,2023-03-02,5454,B
52,UAB,338,Alabama St.,"W, 111-70",83,0,NA,Home,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,188,NA
47,UAB,99,Toledo,"L, 93-85",86,0,NA,Neutral,1,1,NA,NA,FALSE,Regular,2023,Fri Nov 11,20221111,1,1,0,0,2022-11-11,294,B
54,UAB,339,Presbyterian,"W, 92-61",76,0,NA,Home,2,1,NA,NA,FALSE,Regular,2023,Wed Nov 16,20221116,2,1,0,0,2022-11-16,629,NA
46,UAB,147,South Florida,"W, 80-65",68,0,NA,Neutral,3,1,NA,NA,FALSE,Regular,2023,Mon Nov 21,20221121,3,1,0,0,2022-11-21,859,NA
46,UAB,117,Georgia,"W, 87-73",70,0,NA,Neutral,4,1,NA,NA,FALSE,Regular,2023,Tue Nov 22,20221122,4,1,0,0,2022-11-22,5717,NA
39,UAB,NA,Rhodes,"W, 110-53",78,0,NA,Home,5,1,NA,NA,FALSE,Regular,2023,Sat Nov 26,20221126,5,1,0,0,2022-11-26,1120,NA
40,UAB,233,Jacksonville,"W, 80-61",69,0,NA,Home,6,1,NA,NA,FALSE,Regular,2023,Wed Nov 30,20221130,6,1,0,0,2022-11-30,1314,NA
36,UAB,137,South Alabama,"W, 76-68",74,0,NA,Home,7,1,NA,NA,FALSE,Regular,2023,Sun Dec 4,20221204,7,1,0,0,2022-12-04,1512,NA
38,UAB,20,West Virginia,"L, 81-70",73,0,NA,Away,7,2,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,7,2,0,0,2022-12-10,1719,A
47,UAB,231,South Carolina,"W, 84-70",70,0,NA,Home,8,2,NA,NA,FALSE,Regular,2023,Wed Dec 14,20221214,8,2,0,0,2022-12-14,1901,NA
48,UAB,237,Southern,"W, 92-66",82,0,NA,Home,9,2,NA,NA,FALSE,Regular,2023,Sun Dec 18,20221218,9,2,0,0,2022-12-18,2072,NA
39,UAB,124,Charlotte,"W, 76-68",69,0,NA,Home,10,2,1,0,TRUE,Regular,2023,Thu Dec 22,20221222,10,2,1,0,2022-12-22,2286,NA
43,UAB,184,UTEP,"W, 79-73",85,2,NA,Home,11,2,2,0,TRUE,Regular,2023,Thu Dec 29,20221229,11,2,2,0,2022-12-29,2427,NA
48,UAB,319,UTSA,"W, 90-67",69,0,NA,Home,12,2,3,0,TRUE,Regular,2023,Sat Dec 31,20221231,12,2,3,0,2022-12-31,2566,NA
51,UAB,39,Florida Atlantic,"L, 88-86",73,0,NA,Away,12,3,3,1,TRUE,Regular,2023,Thu Jan 5,20230105,12,3,3,1,2023-01-05,2698,A
48,UAB,212,FIU,"L, 90-87",85,1,NA,Away,12,4,3,2,TRUE,Regular,2023,Sat Jan 7,20230107,12,4,3,2,2023-01-07,2892,NA
60,UAB,169,Western Kentucky,"L, 80-78",73,0,NA,Home,12,5,3,3,TRUE,Regular,2023,Wed Jan 11,20230111,12,5,3,3,2023-01-11,3054,NA
66,UAB,135,Louisiana Tech,"W, 81-74",67,0,NA,Away,13,5,4,3,TRUE,Regular,2023,Sat Jan 14,20230114,13,5,4,3,2023-01-14,3256,B
68,UAB,127,Middle Tennessee,"L, 74-73",76,1,NA,Away,13,6,4,4,TRUE,Regular,2023,Mon Jan 16,20230116,13,6,4,4,2023-01-16,3319,B
71,UAB,59,North Texas,"L, 63-52",61,0,NA,Home,13,7,4,5,TRUE,Regular,2023,Sat Jan 21,20230121,13,7,4,5,2023-01-21,3618,B
79,UAB,135,Louisiana Tech,"W, 65-59",65,0,NA,Home,14,7,5,5,TRUE,Regular,2023,Thu Jan 26,20230126,14,7,5,5,2023-01-26,3806,NA
77,UAB,155,Rice,"W, 70-52",66,0,NA,Away,15,7,6,5,TRUE,Regular,2023,Sat Jan 28,20230128,15,7,6,5,2023-01-28,3956,NA
71,UAB,39,Florida Atlantic,"W, 86-77",74,0,NA,Home,16,7,7,5,TRUE,Regular,2023,Thu Feb 2,20230202,16,7,7,5,2023-02-02,4144,B
69,UAB,212,FIU,"W, 76-72",78,0,NA,Home,17,7,8,5,TRUE,Regular,2023,Sat Feb 4,20230204,17,7,8,5,2023-02-04,4300,NA
73,UAB,59,North Texas,"L, 82-79",71,2,NA,Away,17,8,8,6,TRUE,Regular,2023,Thu Feb 9,20230209,17,8,8,6,2023-02-09,4474,A
73,UAB,127,Middle Tennessee,"W, 92-69",66,0,NA,Home,18,8,9,6,TRUE,Regular,2023,Sat Feb 11,20230211,18,8,9,6,2023-02-11,4639,NA
NA,UAB,184,UTEP,"W, 72-67",70,NA,0.69,Away,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 16,20230216,19,8,10,6,2023-02-16,4806,NA
NA,UAB,319,UTSA,"W, 84-70",71,NA,0.9,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,20,8,11,6,2023-02-18,4981,NA
NA,UAB,155,Rice,"W, 86-75",72,NA,0.85,Home,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 23,20230223,20,9,11,7,2023-02-23,5174,NA
NA,UAB,169,Western Kentucky,"W, 79-74",71,NA,0.68,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,21,9,12,7,2023-02-25,5325,NA
NA,UAB,124,Charlotte,"W, 70-68",64,NA,0.57,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Mar 4,20230304,22,9,13,7,2023-03-04,5524,B
21,Texas Tech,196,Northwestern St.,"W, 73-49",66,0,NA,Home,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,130,NA
22,Texas Tech,324,Texas Southern,"W, 78-54",73,0,NA,Home,2,0,NA,NA,FALSE,Regular,2023,Thu Nov 10,20221110,2,0,0,0,2022-11-10,266,NA
21,Texas Tech,135,Louisiana Tech,"W, 64-55",67,0,NA,Home,3,0,NA,NA,FALSE,Regular,2023,Mon Nov 14,20221114,3,0,0,0,2022-11-14,505,NA
26,Texas Tech,10,Creighton,"L, 76-65",63,0,NA,Neutral,3,1,NA,NA,FALSE,Regular,2023,Mon Nov 21,20221121,3,1,0,0,2022-11-21,853,A
28,Texas Tech,296,Louisville,"W, 70-38",69,0,NA,Neutral,4,1,NA,NA,FALSE,Regular,2023,Tue Nov 22,20221122,4,1,0,0,2022-11-22,916,NA
26,Texas Tech,51,Ohio St.,"L, 80-73",62,0,NA,Neutral,4,2,NA,NA,FALSE,Regular,2023,Wed Nov 23,20221123,4,2,0,0,2022-11-23,5732,B
29,Texas Tech,210,Georgetown,"W, 79-65",71,0,NA,Home,5,2,NA,NA,FALSE,Regular,2023,Wed Nov 30,20221130,5,2,0,0,2022-11-30,1280,NA
28,Texas Tech,227,Nicholls St.,"W, 78-71",75,0,NA,Home,6,2,NA,NA,FALSE,Regular,2023,Wed Dec 7,20221207,6,2,0,0,2022-12-07,1607,NA
34,Texas Tech,125,Eastern Washington,"W, 77-70",72,0,NA,Home,7,2,NA,NA,FALSE,Regular,2023,Tue Dec 13,20221213,7,2,0,0,2022-12-13,1851,NA
41,Texas Tech,316,Jackson St.,"W, 102-52",78,0,NA,Neutral,8,2,NA,NA,FALSE,Regular,2023,Sat Dec 17,20221217,8,2,0,0,2022-12-17,2020,NA
38,Texas Tech,351,Houston Christian,"W, 111-67",85,0,NA,Home,9,2,NA,NA,FALSE,Regular,2023,Wed Dec 21,20221221,9,2,0,0,2022-12-21,2166,NA
33,Texas Tech,345,South Carolina St.,"W, 110-71",77,0,NA,Home,10,2,NA,NA,FALSE,Regular,2023,Tue Dec 27,20221227,10,2,0,0,2022-12-27,2305,NA
32,Texas Tech,24,TCU,"L, 67-61",74,0,NA,Away,10,3,0,1,TRUE,Regular,2023,Sat Dec 31,20221231,10,3,0,1,2022-12-31,2563,A
31,Texas Tech,9,Kansas,"L, 75-72",67,0,NA,Home,10,4,0,2,TRUE,Regular,2023,Tue Jan 3,20230103,10,4,0,2,2023-01-03,2633,A
32,Texas Tech,63,Oklahoma,"L, 68-63",73,1,NA,Home,10,5,0,3,TRUE,Regular,2023,Sat Jan 7,20230107,10,5,0,3,2023-01-07,2866,B
41,Texas Tech,18,Iowa St.,"L, 84-50",68,0,NA,Away,10,6,0,4,TRUE,Regular,2023,Tue Jan 10,20230110,10,6,0,4,2023-01-10,2975,A
61,Texas Tech,8,Texas,"L, 72-70",72,0,NA,Away,10,7,0,5,TRUE,Regular,2023,Sat Jan 14,20230114,10,7,0,5,2023-01-14,3221,A
59,Texas Tech,12,Baylor,"L, 81-74",58,0,NA,Home,10,8,0,6,TRUE,Regular,2023,Tue Jan 17,20230117,10,8,0,6,2023-01-17,3345,A
65,Texas Tech,22,Kansas St.,"L, 68-58",65,0,NA,Away,10,9,0,7,TRUE,Regular,2023,Sat Jan 21,20230121,10,9,0,7,2023-01-21,3506,A
64,Texas Tech,20,West Virginia,"L, 76-61",67,0,NA,Home,10,10,0,8,TRUE,Regular,2023,Wed Jan 25,20230125,10,10,0,8,2023-01-25,3719,A
70,Texas Tech,132,LSU,"W, 76-68",60,0,NA,Away,11,10,NA,NA,FALSE,Regular,2023,Sat Jan 28,20230128,11,10,0,8,2023-01-28,3843,B
66,Texas Tech,18,Iowa St.,"W, 80-77",75,1,NA,Home,12,10,1,8,TRUE,Regular,2023,Mon Jan 30,20230130,12,10,1,8,2023-01-30,3997,A
62,Texas Tech,12,Baylor,"L, 89-62",70,0,NA,Away,12,11,1,9,TRUE,Regular,2023,Sat Feb 4,20230204,12,11,1,9,2023-02-04,4167,A
70,Texas Tech,27,Oklahoma St.,"L, 71-68",68,0,NA,Away,12,12,1,10,TRUE,Regular,2023,Wed Feb 8,20230208,12,12,1,10,2023-02-08,4403,A
70,Texas Tech,22,Kansas St.,"W, 71-63",79,0,NA,Home,13,12,2,10,TRUE,Regular,2023,Sat Feb 11,20230211,13,12,2,10,2023-02-11,4584,A
NA,Texas Tech,8,Texas,"L, 76-71",69,NA,0.33,Home,NA,NA,NA,NA,TRUE,Regular,2023,Mon Feb 13,20230213,13,13,2,11,2023-02-13,4677,A
